fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
349,coche,0.32818660140037537,55,1390,325,1446,372,,,,,,,
349,coche,0.559941291809082,65,1366,323,1400,356,,,,,,,
349,coche,0.516404926776886,66,1344,321,1382,352,,,,,,,
349,coche,0.5955984592437744,82,1301,319,1346,348,,,,,,,
349,coche,0.25372645258903503,112,1497,313,1565,383,,,,,,,
349,persona,0.7582411170005798,135,281,262,357,467,,,,,,,
349,persona,0.7228288650512695,125,211,261,284,462,,,,,,,
349,persona,0.6697343587875366,46,690,280,726,388,,,,,,,
350,coche,0.6075383424758911,45,1433,323,1506,377,,,,,,,
350,coche,0.5185019373893738,52,1383,325,1438,361,,,,,,,
350,coche,0.319902241230011,55,1391,325,1447,372,,,,,,,
350,coche,0.5574020743370056,65,1366,323,1400,356,,,,,,,
350,coche,0.5136792063713074,66,1344,321,1382,352,,,,,,,
350,coche,0.5863969922065735,82,1301,319,1345,347,,,,,,,
350,coche,0.2343253642320633,112,1497,314,1565,383,,,,,,,
350,persona,0.7204269170761108,135,285,264,359,466,,,,,,,
350,persona,0.7214500904083252,125,216,262,289,461,,,,,,,
350,persona,0.733782947063446,46,690,281,726,387,,,,,,,
351,coche,0.6186542510986328,45,1433,323,1507,377,,,,,,,
351,coche,0.5165547728538513,52,1383,325,1438,361,,,,,,,
351,coche,0.4017244875431061,55,1390,324,1444,369,,,,,,,
351,coche,0.5370413661003113,65,1367,323,1400,356,,,,,,,
351,coche,0.5016481876373291,66,1343,321,1381,352,,,,,,,
351,coche,0.5888131856918335,82,1301,319,1345,347,,,,,,,
351,coche,0.19929079711437225,112,1498,314,1566,383,,,,,,,
351,persona,0.7229185700416565,135,288,267,362,466,,,,,,,
351,persona,0.7327050566673279,125,222,261,295,457,,,,,,,
351,persona,0.7306849956512451,46,690,282,727,388,,,,,,,
352,coche,0.6151777505874634,45,1433,323,1508,377,,,,,,,
352,coche,0.5169150233268738,52,1383,325,1438,361,,,,,,,
352,coche,0.2970348596572876,55,1390,325,1447,371,,,,,,,
352,coche,0.5390775203704834,65,1367,323,1400,356,,,,,,,
352,coche,0.5062543153762817,66,1343,321,1381,352,,,,,,,
352,coche,0.5722959041595459,82,1301,319,1345,347,,,,,,,
352,coche,0.20124372839927673,112,1500,314,1567,383,,,,,,,
352,persona,0.7849845886230469,135,290,262,366,465,,,,,,,
352,persona,0.77439284324646,125,228,259,300,455,,,,,,,
352,persona,0.6809282302856445,46,691,283,727,388,,,,,,,
353,coche,0.6271088719367981,45,1434,323,1508,377,,,,,,,
353,coche,0.5165182948112488,52,1383,325,1438,361,,,,,,,
353,coche,0.38770389556884766,55,1390,324,1444,369,,,,,,,
353,coche,0.5260681509971619,65,1368,323,1401,357,,,,,,,
353,coche,0.48607757687568665,66,1342,321,1379,352,,,,,,,
353,coche,0.5621286034584045,82,1301,319,1345,347,,,,,,,
353,coche,0.1911231130361557,112,1500,314,1567,383,,,,,,,
353,persona,0.7813480496406555,135,294,258,370,463,,,,,,,
353,persona,0.8010715842247009,125,233,258,305,454,,,,,,,
353,persona,0.6754192113876343,46,692,283,728,388,,,,,,,
354,coche,0.6273485422134399,45,1434,323,1508,377,,,,,,,
354,coche,0.522072970867157,52,1382,325,1438,361,,,,,,,
354,coche,0.2832188308238983,55,1390,325,1447,371,,,,,,,
354,coche,0.5184473395347595,65,1368,323,1401,357,,,,,,,
354,coche,0.4870360791683197,66,1343,321,1380,352,,,,,,,
354,coche,0.5513474941253662,82,1301,319,1345,347,,,,,,,
354,coche,0.1988746076822281,112,1500,314,1567,383,,,,,,,
354,persona,0.7435579299926758,135,297,258,373,462,,,,,,,
354,persona,0.8206184506416321,125,236,256,307,452,,,,,,,
354,persona,0.6747245788574219,46,692,284,728,389,,,,,,,
355,coche,0.645000696182251,45,1433,323,1509,377,,,,,,,
355,coche,0.5277305841445923,52,1382,325,1438,361,,,,,,,
355,coche,0.38307541608810425,55,1389,324,1444,368,,,,,,,
355,coche,0.526505172252655,65,1368,323,1400,357,,,,,,,
355,coche,0.5039810538291931,66,1343,321,1381,352,,,,,,,
355,coche,0.5415026545524597,82,1302,319,1345,347,,,,,,,
355,coche,0.21126216650009155,112,1500,314,1567,383,,,,,,,
355,persona,0.741676390171051,135,302,253,378,462,,,,,,,
355,persona,0.8230796456336975,125,239,259,310,452,,,,,,,
355,persona,0.695412814617157,46,692,285,728,389,,,,,,,
356,coche,0.6400729417800903,45,1433,323,1509,377,,,,,,,
356,coche,0.5284034013748169,52,1382,325,1437,361,,,,,,,
356,coche,0.3836349546909332,55,1389,324,1443,367,,,,,,,
356,coche,0.5281969308853149,65,1368,323,1400,357,,,,,,,
356,coche,0.4985625445842743,66,1344,321,1381,352,,,,,,,
356,coche,0.5358679890632629,82,1301,319,1346,347,,,,,,,
356,coche,0.22465874254703522,112,1501,313,1567,383,,,,,,,
356,persona,0.7715675830841064,135,303,254,379,462,,,,,,,
356,persona,0.8385791182518005,125,244,261,314,453,,,,,,,
356,persona,0.7182868123054504,46,692,286,728,389,,,,,,,
357,coche,0.6317008137702942,45,1433,323,1509,378,,,,,,,
357,coche,0.5247702598571777,52,1382,325,1437,361,,,,,,,
357,coche,0.39030906558036804,55,1388,324,1443,367,,,,,,,
357,coche,0.5116334557533264,65,1368,323,1400,357,,,,,,,
357,coche,0.48592010140419006,66,1344,321,1381,352,,,,,,,
357,coche,0.5321725010871887,82,1301,319,1345,347,,,,,,,
357,coche,0.21625389158725739,112,1501,313,1567,383,,,,,,,
357,persona,0.769995391368866,135,306,254,382,463,,,,,,,
357,persona,0.8119275569915771,125,247,260,317,455,,,,,,,
357,persona,0.6559626460075378,46,694,286,729,387,,,,,,,
358,coche,0.6250108480453491,45,1432,323,1509,378,,,,,,,
358,coche,0.5155336856842041,52,1382,325,1437,361,,,,,,,
358,coche,0.38695549964904785,55,1388,324,1443,367,,,,,,,
358,coche,0.5230844020843506,65,1368,323,1400,357,,,,,,,
358,coche,0.49130910634994507,66,1344,321,1381,352,,,,,,,
358,coche,0.5468650460243225,82,1302,319,1345,347,,,,,,,
358,coche,0.23038701713085175,112,1502,313,1568,383,,,,,,,
358,persona,0.75403892993927,135,313,255,388,463,,,,,,,
358,persona,0.7913312315940857,125,250,260,321,455,,,,,,,
358,persona,0.6234785914421082,46,694,285,730,387,,,,,,,
359,coche,0.611657440662384,45,1432,323,1509,378,,,,,,,
359,coche,0.5212938785552979,52,1382,325,1437,361,,,,,,,
359,coche,0.39643344283103943,55,1387,324,1443,367,,,,,,,
359,coche,0.5170119404792786,65,1369,323,1400,357,,,,,,,
359,coche,0.49908876419067383,66,1344,321,1382,352,,,,,,,
359,coche,0.530299961566925,82,1302,319,1346,347,,,,,,,
359,coche,0.22671526670455933,112,1502,313,1568,383,,,,,,,
359,persona,0.6285235285758972,135,321,258,394,460,,,,,,,
359,persona,0.7997846007347107,125,253,259,324,455,,,,,,,
359,persona,0.6098813414573669,46,694,285,730,387,,,,,,,
360,coche,0.6047226786613464,45,1431,323,1509,379,,,,,,,
360,coche,0.5110291242599487,52,1382,325,1437,361,,,,,,,
360,coche,0.3950881361961365,55,1387,324,1444,367,,,,,,,
360,coche,0.5135050415992737,65,1369,323,1400,357,,,,,,,
360,coche,0.49106431007385254,66,1343,321,1381,352,,,,,,,
360,coche,0.5398375988006592,82,1302,319,1345,347,,,,,,,
360,coche,0.22668398916721344,112,1503,313,1568,383,,,,,,,
360,persona,0.7022464871406555,135,329,265,399,457,,,,,,,
360,persona,0.7757831811904907,125,258,260,328,454,,,,,,,
360,persona,0.5669970512390137,46,696,286,731,388,,,,,,,
361,coche,0.5866121053695679,45,1431,323,1508,378,,,,,,,
361,coche,0.5220920443534851,52,1382,325,1438,362,,,,,,,
361,coche,0.4471483528614044,55,1386,324,1445,369,,,,,,,
361,coche,0.5421695113182068,65,1367,323,1399,357,,,,,,,
361,coche,0.4915555715560913,66,1343,321,1381,352,,,,,,,
361,coche,0.5544553399085999,82,1302,319,1345,347,,,,,,,
361,coche,0.2241363525390625,112,1503,314,1567,382,,,,,,,
361,persona,0.6446160674095154,135,333,264,404,456,,,,,,,
361,persona,0.7900032997131348,125,261,261,331,453,,,,,,,
361,persona,0.6233549118041992,46,697,286,733,388,,,,,,,
362,coche,0.5781890749931335,45,1431,323,1508,378,,,,,,,
362,coche,0.5180252194404602,52,1383,325,1439,362,,,,,,,
362,coche,0.45031023025512695,55,1386,324,1446,369,,,,,,,
362,coche,0.5491976737976074,65,1367,323,1399,357,,,,,,,
362,coche,0.48225167393684387,66,1343,321,1381,352,,,,,,,
362,coche,0.5571479797363281,82,1301,319,1345,347,,,,,,,
362,coche,0.2348022162914276,112,1504,314,1567,382,,,,,,,
362,persona,0.6648863554000854,135,335,260,409,456,,,,,,,
362,persona,0.8237189650535583,125,265,264,335,452,,,,,,,
362,persona,0.6210207343101501,46,698,286,734,388,,,,,,,
363,coche,0.5897655487060547,45,1431,323,1508,378,,,,,,,
363,coche,0.5278206467628479,52,1383,325,1439,362,,,,,,,
363,coche,0.4542445242404938,55,1386,324,1446,370,,,,,,,
363,coche,0.5474792122840881,65,1367,323,1399,357,,,,,,,
363,coche,0.5004053115844727,66,1343,321,1381,352,,,,,,,
363,coche,0.5779874324798584,82,1301,318,1345,347,,,,,,,
363,coche,0.2322854995727539,112,1504,314,1567,382,,,,,,,
363,persona,0.6466450691223145,135,336,260,411,458,,,,,,,
363,persona,0.8214888572692871,125,269,264,339,453,,,,,,,
363,persona,0.6219141483306885,46,699,285,734,387,,,,,,,
364,coche,0.5836219191551208,45,1432,322,1509,378,,,,,,,
364,coche,0.527194082736969,52,1383,325,1438,362,,,,,,,
364,coche,0.45042547583580017,55,1386,324,1446,369,,,,,,,
364,coche,0.5651440620422363,65,1366,323,1399,357,,,,,,,
364,coche,0.5100404024124146,66,1343,321,1381,352,,,,,,,
364,coche,0.5838840007781982,82,1301,319,1344,347,,,,,,,
364,coche,0.22587452828884125,112,1504,314,1567,382,,,,,,,
364,persona,0.6815492510795593,135,333,261,410,460,,,,,,,
364,persona,0.801264226436615,125,272,265,342,453,,,,,,,
364,persona,0.5739018321037292,46,699,284,735,386,,,,,,,
365,coche,0.5880836248397827,45,1432,323,1509,378,,,,,,,
365,coche,0.5293313264846802,52,1383,325,1438,362,,,,,,,
365,coche,0.4489150643348694,55,1386,324,1446,370,,,,,,,
365,coche,0.5421460866928101,65,1367,323,1399,357,,,,,,,
365,coche,0.4932495951652527,66,1342,321,1380,352,,,,,,,
365,coche,0.5698280930519104,82,1301,319,1344,347,,,,,,,
365,coche,0.23269765079021454,112,1504,314,1567,382,,,,,,,
365,persona,0.6461678743362427,135,334,259,412,461,,,,,,,
365,persona,0.8098803758621216,125,277,265,347,452,,,,,,,
365,persona,0.5601604580879211,46,700,283,736,386,,,,,,,
366,coche,0.5789762139320374,45,1432,323,1509,379,,,,,,,
366,coche,0.527989387512207,52,1383,325,1438,362,,,,,,,
366,coche,0.45244279503822327,55,1386,324,1446,370,,,,,,,
366,coche,0.5512267351150513,65,1367,323,1399,357,,,,,,,
366,coche,0.507260262966156,66,1342,321,1380,352,,,,,,,
366,coche,0.5638379454612732,82,1302,318,1344,347,,,,,,,
366,coche,0.23234739899635315,112,1504,314,1566,382,,,,,,,
366,persona,0.6435083746910095,135,336,257,413,458,,,,,,,
366,persona,0.8339571952819824,125,279,262,349,450,,,,,,,
366,persona,0.5715616941452026,46,700,280,737,386,,,,,,,
367,coche,0.5534300804138184,45,1432,323,1509,379,,,,,,,
367,coche,0.522636890411377,52,1383,325,1437,361,,,,,,,
367,coche,0.43497055768966675,55,1386,324,1446,369,,,,,,,
367,coche,0.5577800869941711,65,1367,323,1399,357,,,,,,,
367,coche,0.5027523040771484,66,1342,321,1380,352,,,,,,,
367,coche,0.5663996338844299,82,1302,318,1344,347,,,,,,,
367,coche,0.24001984298229218,112,1505,314,1566,382,,,,,,,
367,persona,0.7376948595046997,135,342,258,418,457,,,,,,,
367,persona,0.826315701007843,125,283,260,354,449,,,,,,,
367,persona,0.547588050365448,46,701,278,738,386,,,,,,,
368,coche,0.5584351420402527,45,1432,323,1508,379,,,,,,,
368,coche,0.5278465151786804,52,1383,325,1437,361,,,,,,,
368,coche,0.44783735275268555,55,1386,324,1446,370,,,,,,,
368,coche,0.5497846007347107,65,1367,323,1399,357,,,,,,,
368,coche,0.5074295401573181,66,1343,321,1380,352,,,,,,,
368,coche,0.5330718159675598,82,1303,318,1345,347,,,,,,,
368,coche,0.2637893557548523,112,1505,314,1566,382,,,,,,,
368,persona,0.7465653419494629,135,347,256,423,457,,,,,,,
368,persona,0.797061026096344,125,286,259,357,449,,,,,,,
368,persona,0.3352392613887787,46,702,278,739,385,,,,,,,
369,coche,0.5172653794288635,45,1432,323,1508,379,,,,,,,
369,coche,0.5382350087165833,52,1383,325,1437,361,,,,,,,
369,coche,0.46147629618644714,55,1386,324,1446,370,,,,,,,
369,coche,0.5634889602661133,65,1367,323,1399,357,,,,,,,
369,coche,0.5226112008094788,66,1342,321,1379,352,,,,,,,
369,coche,0.5168746113777161,82,1304,318,1345,347,,,,,,,
369,coche,0.27828073501586914,112,1505,314,1566,383,,,,,,,
369,persona,0.8017032146453857,135,350,257,426,456,,,,,,,
369,persona,0.8551536202430725,125,289,260,359,449,,,,,,,
369,persona,0.16234831511974335,46,703,281,740,384,,,,,,,
370,coche,0.5003268718719482,45,1432,323,1508,379,,,,,,,
370,coche,0.531753420829773,52,1383,325,1437,361,,,,,,,
370,coche,0.4559706449508667,55,1386,324,1446,370,,,,,,,
370,coche,0.5621135830879211,65,1367,323,1399,357,,,,,,,
370,coche,0.5204927325248718,66,1342,321,1380,352,,,,,,,
370,coche,0.5002212524414062,82,1304,318,1345,347,,,,,,,
370,coche,0.2819520831108093,112,1505,314,1566,383,,,,,,,
370,persona,0.8046080470085144,135,354,256,428,455,,,,,,,
370,persona,0.788866400718689,125,293,259,363,448,,,,,,,
370,persona,0.10574836283922195,46,704,285,740,383,,,,,,,
371,coche,0.45870670676231384,45,1432,323,1509,379,,,,,,,
371,coche,0.5329220294952393,52,1383,325,1437,361,,,,,,,
371,coche,0.4548708498477936,55,1386,324,1446,370,,,,,,,
371,coche,0.5559883117675781,65,1367,323,1399,357,,,,,,,
371,coche,0.5099512338638306,66,1343,321,1380,352,,,,,,,
371,coche,0.5169886350631714,82,1304,318,1345,347,,,,,,,
371,coche,0.2750171422958374,112,1506,314,1566,383,,,,,,,
371,persona,0.7543138265609741,135,358,255,431,455,,,,,,,
371,persona,0.783711850643158,125,297,262,365,448,,,,,,,
371,persona,0.3057709038257599,46,705,285,741,383,,,,,,,
372,coche,0.4439525604248047,45,1433,323,1510,380,,,,,,,
372,coche,0.5287943482398987,52,1383,325,1437,361,,,,,,,
372,coche,0.45237717032432556,55,1386,324,1446,370,,,,,,,
372,coche,0.5589146018028259,65,1367,323,1399,357,,,,,,,
372,coche,0.5176928043365479,66,1343,321,1379,352,,,,,,,
372,coche,0.4973733723163605,82,1305,318,1346,347,,,,,,,
372,coche,0.26722100377082825,112,1506,314,1566,383,,,,,,,
372,persona,0.7703666090965271,135,360,256,434,456,,,,,,,
372,persona,0.7723606824874878,125,299,264,365,448,,,,,,,
372,persona,0.2114022821187973,46,706,286,741,384,,,,,,,
372,coche,0.3375380337238312,157,1430,324,1482,377,,,,,,,
373,coche,0.40756410360336304,45,1432,323,1508,379,,,,,,,
373,coche,0.5134302377700806,52,1383,325,1436,361,,,,,,,
373,coche,0.4341798722743988,55,1386,324,1447,370,,,,,,,
373,coche,0.5576432347297668,65,1366,323,1399,357,,,,,,,
373,coche,0.514055073261261,66,1343,321,1380,352,,,,,,,
373,coche,0.4936929941177368,82,1306,319,1346,347,,,,,,,
373,coche,0.26743993163108826,112,1506,314,1566,383,,,,,,,
373,persona,0.8450333476066589,135,364,257,436,455,,,,,,,
373,persona,0.7012153267860413,125,304,263,371,448,,,,,,,
373,persona,0.13812215626239777,46,708,287,742,383,,,,,,,
373,coche,0.3533765375614166,157,1430,324,1482,377,,,,,,,
374,coche,0.4071931838989258,45,1432,323,1508,379,,,,,,,
374,coche,0.513885498046875,52,1383,325,1436,361,,,,,,,
374,coche,0.43590548634529114,55,1386,324,1446,370,,,,,,,
374,coche,0.5554409027099609,65,1366,323,1399,357,,,,,,,
374,coche,0.5127435922622681,66,1343,321,1380,352,,,,,,,
374,coche,0.4822607934474945,82,1305,318,1345,347,,,,,,,
374,coche,0.26398202776908875,112,1506,314,1566,383,,,,,,,
374,persona,0.7934557795524597,135,369,264,438,453,,,,,,,
374,persona,0.6482652425765991,125,304,267,369,447,,,,,,,
374,persona,0.16784732043743134,46,710,287,744,382,,,,,,,
374,coche,0.3358699381351471,157,1429,324,1481,376,,,,,,,
375,coche,0.39717891812324524,45,1434,323,1509,378,,,,,,,
375,coche,0.5048712491989136,52,1383,325,1435,361,,,,,,,
375,coche,0.4264090657234192,55,1386,324,1446,370,,,,,,,
375,coche,0.5348429083824158,65,1366,323,1399,357,,,,,,,
375,coche,0.5108670592308044,66,1343,321,1380,353,,,,,,,
375,coche,0.4031411111354828,82,1306,318,1345,347,,,,,,,
375,coche,0.2500215470790863,112,1506,314,1566,383,,,,,,,
375,persona,0.7811151146888733,135,373,264,442,454,,,,,,,
375,persona,0.7044575810432434,125,310,270,372,448,,,,,,,
375,persona,0.3576652407646179,46,711,285,746,383,,,,,,,
375,coche,0.3143271207809448,157,1429,324,1481,376,,,,,,,
375,coche,0.3248717784881592,163,1457,323,1512,379,,,,,,,
376,coche,0.3608081042766571,45,1434,323,1509,379,,,,,,,
376,coche,0.4933055639266968,52,1383,325,1435,361,,,,,,,
376,coche,0.40834012627601624,55,1386,324,1446,370,,,,,,,
376,coche,0.5217562317848206,65,1367,323,1399,357,,,,,,,
376,coche,0.4894908368587494,66,1343,321,1379,352,,,,,,,
376,coche,0.33141252398490906,82,1307,318,1345,346,,,,,,,
376,coche,0.24546633660793304,112,1506,313,1566,383,,,,,,,
376,persona,0.8049363493919373,135,375,263,444,454,,,,,,,
376,persona,0.7361040115356445,125,315,272,377,448,,,,,,,
376,persona,0.5685240030288696,46,712,283,748,385,,,,,,,
376,coche,0.28220316767692566,157,1429,324,1481,376,,,,,,,
376,coche,0.31025463342666626,163,1458,324,1513,379,,,,,,,
377,coche,0.35567083954811096,45,1433,323,1508,378,,,,,,,
377,coche,0.4942917823791504,52,1383,325,1435,361,,,,,,,
377,coche,0.4218671917915344,55,1386,324,1446,370,,,,,,,
377,coche,0.5379126667976379,65,1366,323,1398,357,,,,,,,
377,coche,0.48542481660842896,66,1343,321,1379,352,,,,,,,
377,coche,0.32603439688682556,82,1307,318,1344,346,,,,,,,
377,coche,0.23954245448112488,112,1506,313,1566,383,,,,,,,
377,persona,0.7714483737945557,135,378,263,447,453,,,,,,,
377,persona,0.7355144619941711,125,315,271,379,448,,,,,,,
377,persona,0.6524970531463623,46,712,283,748,385,,,,,,,
377,coche,0.3077666461467743,157,1429,324,1481,376,,,,,,,
377,coche,0.2748869061470032,163,1460,324,1515,379,,,,,,,
378,coche,0.338887095451355,45,1432,323,1506,378,,,,,,,
378,coche,0.49714305996894836,52,1383,325,1435,361,,,,,,,
378,coche,0.4155154824256897,55,1387,325,1445,369,,,,,,,
378,coche,0.545116662979126,65,1367,323,1399,357,,,,,,,
378,coche,0.47882041335105896,66,1343,321,1379,352,,,,,,,
378,coche,0.28132981061935425,82,1308,318,1345,347,,,,,,,
378,coche,0.2347506582736969,112,1506,313,1566,383,,,,,,,
378,persona,0.8040730357170105,135,381,264,449,452,,,,,,,
378,persona,0.7553970813751221,125,316,271,381,447,,,,,,,
378,persona,0.6498579382896423,46,712,283,749,384,,,,,,,
378,coche,0.30465325713157654,157,1430,324,1481,376,,,,,,,
378,coche,0.26573047041893005,163,1461,324,1516,379,,,,,,,
379,coche,0.35038167238235474,45,1433,323,1506,378,,,,,,,
379,coche,0.5017201900482178,52,1383,325,1434,361,,,,,,,
379,coche,0.41359075903892517,55,1387,325,1445,369,,,,,,,
379,coche,0.5259195566177368,65,1367,323,1399,357,,,,,,,
379,coche,0.4901607930660248,66,1343,322,1379,353,,,,,,,
379,coche,0.29085320234298706,82,1311,319,1346,346,,,,,,,
379,coche,0.23333272337913513,112,1507,313,1566,383,,,,,,,
379,persona,0.7933880686759949,135,385,265,453,452,,,,,,,
379,persona,0.707075297832489,125,322,271,388,448,,,,,,,
379,persona,0.6462167501449585,46,712,280,749,383,,,,,,,
379,coche,0.30496951937675476,157,1430,324,1481,376,,,,,,,
379,coche,0.2962806820869446,163,1462,324,1515,379,,,,,,,
380,coche,0.3881475031375885,45,1434,323,1508,378,,,,,,,
380,coche,0.5048664808273315,52,1383,325,1435,361,,,,,,,
380,coche,0.42262494564056396,55,1387,325,1445,369,,,,,,,
380,coche,0.5277324914932251,65,1367,323,1399,357,,,,,,,
380,coche,0.48840466141700745,66,1343,322,1379,353,,,,,,,
380,coche,0.30489736795425415,82,1312,319,1346,346,,,,,,,
380,coche,0.24922628700733185,112,1507,313,1566,383,,,,,,,
380,persona,0.7932004332542419,135,389,265,456,451,,,,,,,
380,persona,0.7528113126754761,125,326,269,394,447,,,,,,,
380,persona,0.6889904737472534,46,712,278,750,385,,,,,,,
380,coche,0.30296292901039124,157,1430,324,1481,376,,,,,,,
380,coche,0.34316888451576233,163,1461,324,1515,379,,,,,,,
381,coche,0.3786219656467438,45,1434,323,1508,377,,,,,,,
381,coche,0.5068814754486084,52,1383,325,1434,361,,,,,,,
381,coche,0.4234579801559448,55,1386,324,1445,369,,,,,,,
381,coche,0.5358731746673584,65,1367,323,1398,357,,,,,,,
381,coche,0.5082466006278992,66,1344,322,1380,353,,,,,,,
381,coche,0.3108079433441162,82,1313,319,1347,347,,,,,,,
381,coche,0.24556207656860352,112,1507,313,1566,382,,,,,,,
381,persona,0.7501988410949707,135,391,265,458,451,,,,,,,
381,persona,0.7136527895927429,125,331,270,398,446,,,,,,,
381,persona,0.6886218786239624,46,713,277,751,385,,,,,,,
381,coche,0.29437917470932007,157,1430,324,1480,375,,,,,,,
381,coche,0.3469080924987793,163,1461,325,1514,379,,,,,,,
382,coche,0.4260715842247009,45,1435,323,1509,378,,,,,,,
382,coche,0.5230456590652466,52,1383,325,1435,361,,,,,,,
382,coche,0.44427016377449036,55,1386,324,1445,369,,,,,,,
382,coche,0.537265956401825,65,1367,323,1398,357,,,,,,,
382,coche,0.5233779549598694,66,1345,322,1380,353,,,,,,,
382,coche,0.34451040625572205,82,1314,319,1348,346,,,,,,,
382,coche,0.24858352541923523,112,1507,314,1566,382,,,,,,,
382,persona,0.7411670088768005,135,393,267,459,449,,,,,,,
382,persona,0.7546616792678833,125,337,270,402,441,,,,,,,
